County,STI_Disease,Year,Cases,Rate,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,H_MALE,H_FEMALE
Columbiana,Gonorrhoea,2021,59,61.3,101372.0,51580.0,49792.0,48279.0,48070.0,1984.0,586.0,1180.0,682.0
Columbiana,Gonorrhoea,2022,35,58.3,100537.0,51174.0,49363.0,47828.0,47627.0,2020.0,611.0,1202.0,700.0
Columbiana,Gonorrhoea,2023,38,34.8,100137.0,51013.0,49124.0,47614.0,47353.0,2031.0,603.0,1251.0,753.0
Columbiana,Gonorrhoea,2024,36,35.9,99823.0,50871.0,48952.0,47404.0,47134.0,2061.0,599.0,1283.0,771.0
Columbiana,Syphillis,2020,6,5.9,101650.0,51685.0,49965.0,48439.0,48262.0,1968.0,593.0,1148.0,649.0
Columbiana,Syphillis,2021,9,8.9,101372.0,51580.0,49792.0,48279.0,48070.0,1984.0,586.0,1180.0,682.0
Columbiana,Syphillis,2022,13,12.9,100537.0,51174.0,49363.0,47828.0,47627.0,2020.0,611.0,1202.0,700.0
Columbiana,Syphillis,2023,11,11.0,100137.0,51013.0,49124.0,47614.0,47353.0,2031.0,603.0,1251.0,753.0
Columbiana,Syphillis,2024,8,8.0,99823.0,50871.0,48952.0,47404.0,47134.0,2061.0,599.0,1283.0,771.0
Coshocton,Chlaydia,2020,87,238.7,36595.0,18285.0,18310.0,17646.0,17647.0,220.0,211.0,219.0,208.0
Coshocton,Chlaydia,2021,93,254.0,36674.0,18299.0,18375.0,17640.0,17697.0,228.0,210.0,226.0,232.0
Coshocton,Chlaydia,2022,101,276.2,36583.0,18234.0,18349.0,17547.0,17638.0,237.0,211.0,233.0,242.0
Coshocton,Chlaydia,2023,86,233.3,36866.0,18432.0,18434.0,17719.0,17712.0,242.0,209.0,243.0,261.0
Coshocton,Chlaydia,2024,68,184.4,37003.0,18491.0,18512.0,17741.0,17774.0,264.0,206.0,252.0,275.0
Coshocton,Gonorrhoea,2020,27,46.4,36595.0,18285.0,18310.0,17646.0,17647.0,220.0,211.0,219.0,208.0
Coshocton,Gonorrhoea,2021,17,40.7,36674.0,18299.0,18375.0,17640.0,17697.0,228.0,210.0,226.0,232.0
Coshocton,Gonorrhoea,2022,17,74.1,36583.0,18234.0,18349.0,17547.0,17638.0,237.0,211.0,233.0,242.0
Coshocton,Gonorrhoea,2023,15,46.5,36866.0,18432.0,18434.0,17719.0,17712.0,242.0,209.0,243.0,261.0
Coshocton,Gonorrhoea,2024,9,24.4,37003.0,18491.0,18512.0,17741.0,17774.0,264.0,206.0,252.0,275.0
Coshocton,Syphillis,2020,2,5.5,36595.0,18285.0,18310.0,17646.0,17647.0,220.0,211.0,219.0,208.0
Coshocton,Syphillis,2021,1,2.7,36674.0,18299.0,18375.0,17640.0,17697.0,228.0,210.0,226.0,232.0
Coshocton,Syphillis,2022,2,5.5,36583.0,18234.0,18349.0,17547.0,17638.0,237.0,211.0,233.0,242.0
Coshocton,Syphillis,2023,2,5.4,36866.0,18432.0,18434.0,17719.0,17712.0,242.0,209.0,243.0,261.0
Coshocton,Syphillis,2024,2,5.4,37003.0,18491.0,18512.0,17741.0,17774.0,264.0,206.0,252.0,275.0
Crawford,Chlaydia,2020,128,309.6,42015.0,20725.0,21290.0,19924.0,20660.0,280.0,179.0,340.0,330.0
Crawford,Chlaydia,2021,145,346.9,41793.0,20596.0,21197.0,19746.0,20544.0,301.0,199.0,354.0,364.0
Crawford,Chlaydia,2022,88,211.9,41532.0,20477.0,21055.0,19564.0,20372.0,319.0,209.0,399.0,354.0
Crawford,Chlaydia,2023,87,209.5,41591.0,20523.0,21068.0,19546.0,20358.0,317.0,199.0,443.0,377.0
Crawford,Chlaydia,2024,112,269.7,41626.0,20552.0,21074.0,19502.0,20327.0,312.0,196.0,455.0,402.0
Crawford,Gonorrhoea,2020,32,64.6,42015.0,20725.0,21290.0,19924.0,20660.0,280.0,179.0,340.0,330.0
Crawford,Gonorrhoea,2021,27,77.1,41793.0,20596.0,21197.0,19746.0,20544.0,301.0,199.0,354.0,364.0
Crawford,Gonorrhoea,2022,32,62.6,41532.0,20477.0,21055.0,19564.0,20372.0,319.0,209.0,399.0,354.0
Crawford,Gonorrhoea,2023,26,77.4,41591.0,20523.0,21068.0,19546.0,20358.0,317.0,199.0,443.0,377.0
Crawford,Gonorrhoea,2024,17,40.9,41626.0,20552.0,21074.0,19502.0,20327.0,312.0,196.0,455.0,402.0
Crawford,Syphillis,2020,3,7.3,42015.0,20725.0,21290.0,19924.0,20660.0,280.0,179.0,340.0,330.0
Crawford,Syphillis,2021,3,7.2,41793.0,20596.0,21197.0,19746.0,20544.0,301.0,199.0,354.0,364.0
Crawford,Syphillis,2022,4,9.6,41532.0,20477.0,21055.0,19564.0,20372.0,319.0,209.0,399.0,354.0
Crawford,Syphillis,2023,4,9.6,41591.0,20523.0,21068.0,19546.0,20358.0,317.0,199.0,443.0,377.0
Crawford,Syphillis,2024,11,26.5,41626.0,20552.0,21074.0,19502.0,20327.0,312.0,196.0,455.0,402.0
Cuyahoga,Chlaydia,2020,10941,891.0,1262635.0,606292.0,656343.0,391533.0,406732.0,176834.0,209531.0,41212.0,42317.0
Cuyahoga,Chlaydia,2021,10510,842.3,1247735.0,598678.0,649057.0,385726.0,401043.0,174671.0,207595.0,41693.0,42877.0
Cuyahoga,Chlaydia,2022,9086,735.1,1239720.0,595037.0,644683.0,382864.0,397566.0,172896.0,205598.0,42667.0,43994.0
Cuyahoga,Chlaydia,2023,9636,781.5,1238679.0,594245.0,644434.0,382188.0,396785.0,171672.0,204887.0,44351.0,45461.0
Cuyahoga,Chlaydia,2024,9479,768.7,1240594.0,595277.0,645317.0,381474.0,396181.0,171648.0,204723.0,46114.0,46959.0
Cuyahoga,Gonorrhoea,2020,6960,566.8,1262635.0,606292.0,656343.0,391533.0,406732.0,176834.0,209531.0,41212.0,42317.0
Cuyahoga,Gonorrhoea,2021,6600,346.6,1247735.0,598678.0,649057.0,385726.0,401043.0,174671.0,207595.0,41693.0,42877.0
Cuyahoga,Gonorrhoea,2022,4284,528.9,1239720.0,595037.0,644683.0,382864.0,397566.0,172896.0,205598.0,42667.0,43994.0
Cuyahoga,Gonorrhoea,2023,4135,335.3,1238679.0,594245.0,644434.0,382188.0,396785.0,171672.0,204887.0,44351.0,45461.0
Cuyahoga,Gonorrhoea,2024,3959,321.1,1240594.0,595277.0,645317.0,381474.0,396181.0,171648.0,204723.0,46114.0,46959.0
Cuyahoga,Syphillis,2020,523,42.6,1262635.0,606292.0,656343.0,391533.0,406732.0,176834.0,209531.0,41212.0,42317.0
Cuyahoga,Syphillis,2021,741,59.4,1247735.0,598678.0,649057.0,385726.0,401043.0,174671.0,207595.0,41693.0,42877.0
Cuyahoga,Syphillis,2022,823,66.6,1239720.0,595037.0,644683.0,382864.0,397566.0,172896.0,205598.0,42667.0,43994.0
Cuyahoga,Syphillis,2023,777,63.0,1238679.0,594245.0,644434.0,382188.0,396785.0,171672.0,204887.0,44351.0,45461.0
Cuyahoga,Syphillis,2024,642,52.1,1240594.0,595277.0,645317.0,381474.0,396181.0,171648.0,204723.0,46114.0,46959.0
Darke,Chlaydia,2020,111,216.8,51897.0,25941.0,25956.0,25194.0,25209.0,213.0,165.0,453.0,428.0
Darke,Chlaydia,2021,103,199.4,51655.0,25824.0,25831.0,25060.0,25097.0,223.0,160.0,469.0,454.0
Darke,Chlaydia,2022,104,201.8,51526.0,25733.0,25793.0,24886.0,24991.0,240.0,174.0,506.0,474.0
Darke,Chlaydia,2023,87,169.2,51432.0,25671.0,25761.0,24765.0,24925.0,280.0,191.0,530.0,483.0
Darke,Chlaydia,2024,77,149.8,51462.0,25677.0,25785.0,24738.0,24911.0,271.0,185.0,534.0,496.0
Darke,Gonorrhoea,2020,21,44.7,51897.0,25941.0,25956.0,25194.0,25209.0,213.0,165.0,453.0,428.0
Darke,Gonorrhoea,2021,30,41.0,51655.0,25824.0,25831.0,25060.0,25097.0,223.0,160.0,469.0,454.0
Darke,Gonorrhoea,2022,24,46.6,51526.0,25733.0,25793.0,24886.0,24991.0,240.0,174.0,506.0,474.0
Darke,Gonorrhoea,2023,23,58.1,51432.0,25671.0,25761.0,24765.0,24925.0,280.0,191.0,530.0,483.0
Darke,Gonorrhoea,2024,15,29.2,51462.0,25677.0,25785.0,24738.0,24911.0,271.0,185.0,534.0,496.0
Darke,Syphillis,2020,2,3.9,51897.0,25941.0,25956.0,25194.0,25209.0,213.0,165.0,453.0,428.0
Darke,Syphillis,2021,5,9.7,51655.0,25824.0,25831.0,25060.0,25097.0,223.0,160.0,469.0,454.0
Darke,Syphillis,2022,6,11.6,51526.0,25733.0,25793.0,24886.0,24991.0,240.0,174.0,506.0,474.0
Darke,Syphillis,2023,2,3.9,51432.0,25671.0,25761.0,24765.0,24925.0,280.0,191.0,530.0,483.0
Darke,Syphillis,2024,1,1.9,51462.0,25677.0,25785.0,24738.0,24911.0,271.0,185.0,534.0,496.0
Defiance,Chlaydia,2020,160,423.5,38267.0,19163.0,19104.0,18186.0,18235.0,485.0,362.0,2078.0,1889.0
Defiance,Chlaydia,2021,135,353.3,38182.0,19124.0,19058.0,18126.0,18162.0,501.0,375.0,2131.0,1925.0
Defiance,Chlaydia,2022,155,405.9,38183.0,19184.0,18999.0,18130.0,18090.0,495.0,366.0,2260.0,1974.0
Defiance,Chlaydia,2023,151,394.1,38437.0,19368.0,19069.0,18230.0,18133.0,535.0,362.0,2410.0,1999.0
Defiance,Chlaydia,2024,113,294.9,38644.0,19587.0,19057.0,18350.0,18109.0,582.0,369.0,2635.0,2040.0
Defiance,Gonorrhoea,2020,28,39.1,38267.0,19163.0,19104.0,18186.0,18235.0,485.0,362.0,2078.0,1889.0
Defiance,Gonorrhoea,2021,29,75.9,38182.0,19124.0,19058.0,18126.0,18162.0,501.0,375.0,2131.0,1925.0
Defiance,Gonorrhoea,2022,24,74.1,38183.0,19184.0,18999.0,18130.0,18090.0,495.0,366.0,2260.0,1974.0
Defiance,Gonorrhoea,2023,15,62.8,38437.0,19368.0,19069.0,18230.0,18133.0,535.0,362.0,2410.0,1999.0
Defiance,Gonorrhoea,2024,12,31.3,38644.0,19587.0,19057.0,18350.0,18109.0,582.0,369.0,2635.0,2040.0
Defiance,Syphillis,2020,4,10.6,38267.0,19163.0,19104.0,18186.0,18235.0,485.0,362.0,2078.0,1889.0
Defiance,Syphillis,2021,0,0.0,38182.0,19124.0,19058.0,18126.0,18162.0,501.0,375.0,2131.0,1925.0
Defiance,Syphillis,2022,0,0.0,38183.0,19184.0,18999.0,18130.0,18090.0,495.0,366.0,2260.0,1974.0
Defiance,Syphillis,2023,3,7.8,38437.0,19368.0,19069.0,18230.0,18133.0,535.0,362.0,2410.0,1999.0
Defiance,Syphillis,2024,4,10.4,38644.0,19587.0,19057.0,18350.0,18109.0,582.0,369.0,2635.0,2040.0
Delaware,Chlaydia,2020,434,203.2,215162.0,107648.0,107514.0,91450.0,91979.0,4701.0,4183.0,3664.0,3348.0
Delaware,Chlaydia,2021,433,195.8,221304.0,110737.0,110567.0,93357.0,93972.0,5105.0,4553.0,3852.0,3482.0
Delaware,Chlaydia,2022,437,193.1,227008.0,113492.0,113516.0,94499.0,95354.0,5587.0,4994.0,4126.0,3757.0
Delaware,Chlaydia,2023,480,207.2,232732.0,116448.0,116284.0,95871.0,96527.0,6002.0,5324.0,4329.0,4003.0
Delaware,Chlaydia,2024,342,147.6,237966.0,119015.0,118951.0,96781.0,97700.0,6492.0,5707.0,4611.0,4323.0
Delaware,Gonorrhoea,2020,94,45.8,215162.0,107648.0,107514.0,91450.0,91979.0,4701.0,4183.0,3664.0,3348.0
Delaware,Gonorrhoea,2021,126,44.0,221304.0,110737.0,110567.0,93357.0,93972.0,5105.0,4553.0,3852.0,3482.0
Delaware,Gonorrhoea,2022,109,57.0,227008.0,113492.0,113516.0,94499.0,95354.0,5587.0,4994.0,4126.0,3757.0
Delaware,Gonorrhoea,2023,106,48.2,232732.0,116448.0,116284.0,95871.0,96527.0,6002.0,5324.0,4329.0,4003.0
Delaware,Gonorrhoea,2024,104,44.9,237966.0,119015.0,118951.0,96781.0,97700.0,6492.0,5707.0,4611.0,4323.0
Delaware,Syphillis,2020,17,8.0,215162.0,107648.0,107514.0,91450.0,91979.0,4701.0,4183.0,3664.0,3348.0
Delaware,Syphillis,2021,26,11.8,221304.0,110737.0,110567.0,93357.0,93972.0,5105.0,4553.0,3852.0,3482.0
Delaware,Syphillis,2022,56,24.7,227008.0,113492.0,113516.0,94499.0,95354.0,5587.0,4994.0,4126.0,3757.0
Delaware,Syphillis,2023,36,15.5,232732.0,116448.0,116284.0,95871.0,96527.0,6002.0,5324.0,4329.0,4003.0
Delaware,Syphillis,2024,33,14.2,237966.0,119015.0,118951.0,96781.0,97700.0,6492.0,5707.0,4611.0,4323.0
Erie,Chlaydia,2020,371,503.3,75482.0,37070.0,38412.0,31942.0,33174.0,3458.0,3462.0,1725.0,1475.0
Erie,Chlaydia,2021,389,519.2,74894.0,36885.0,38009.0,31744.0,32816.0,3398.0,3377.0,1771.0,1483.0
Erie,Chlaydia,2022,343,460.4,74563.0,36682.0,37881.0,31484.0,32664.0,3384.0,3355.0,1803.0,1583.0
Erie,Chlaydia,2023,280,378.2,74125.0,36409.0,37716.0,31191.0,32486.0,3367.0,3348.0,1883.0,1646.0
Erie,Chlaydia,2024,270,364.7,73841.0,36163.0,37678.0,30938.0,32355.0,3325.0,3349.0,1952.0,1726.0
Erie,Gonorrhoea,2020,186,121.6,75482.0,37070.0,38412.0,31942.0,33174.0,3458.0,3462.0,1725.0,1475.0
Erie,Gonorrhoea,2021,159,183.9,74894.0,36885.0,38009.0,31744.0,32816.0,3398.0,3377.0,1771.0,1483.0
Erie,Gonorrhoea,2022,137,252.3,74563.0,36682.0,37881.0,31484.0,32664.0,3384.0,3355.0,1803.0,1583.0
Erie,Gonorrhoea,2023,90,212.2,74125.0,36409.0,37716.0,31191.0,32486.0,3367.0,3348.0,1883.0,1646.0
Erie,Gonorrhoea,2024,89,120.2,73841.0,36163.0,37678.0,30938.0,32355.0,3325.0,3349.0,1952.0,1726.0
Erie,Syphillis,2020,12,16.3,75482.0,37070.0,38412.0,31942.0,33174.0,3458.0,3462.0,1725.0,1475.0
Erie,Syphillis,2021,9,12.0,74894.0,36885.0,38009.0,31744.0,32816.0,3398.0,3377.0,1771.0,1483.0
Erie,Syphillis,2022,13,17.4,74563.0,36682.0,37881.0,31484.0,32664.0,3384.0,3355.0,1803.0,1583.0
Erie,Syphillis,2023,14,18.9,74125.0,36409.0,37716.0,31191.0,32486.0,3367.0,3348.0,1883.0,1646.0
Erie,Syphillis,2024,14,18.9,73841.0,36163.0,37678.0,30938.0,32355.0,3325.0,3349.0,1952.0,1726.0
Fairfield,Chlaydia,2020,524,328.1,159464.0,79554.0,79910.0,68096.0,68723.0,7696.0,7252.0,2090.0,2012.0
Fairfield,Chlaydia,2021,491,304.6,161245.0,80654.0,80591.0,68344.0,68799.0,8291.0,7585.0,2216.0,2090.0
Fairfield,Chlaydia,2022,443,271.9,163166.0,81476.0,81690.0,68021.0,68725.0,8831.0,8131.0,2278.0,2204.0
Fairfield,Chlaydia,2023,470,284.2,165630.0,82782.0,82848.0,68259.0,68806.0,9408.0,8650.0,2408.0,2319.0
Fairfield,Chlaydia,2024,414,250.4,167762.0,83804.0,83958.0,68178.0,68792.0,9895.0,9158.0,2476.0,2450.0
Fairfield,Gonorrhoea,2020,159,99.6,159464.0,79554.0,79910.0,68096.0,68723.0,7696.0,7252.0,2090.0,2012.0
Fairfield,Gonorrhoea,2021,158,98.0,161245.0,80654.0,80591.0,68344.0,68799.0,8291.0,7585.0,2216.0,2090.0
Fairfield,Gonorrhoea,2022,134,82.3,163166.0,81476.0,81690.0,68021.0,68725.0,8831.0,8131.0,2278.0,2204.0
Fairfield,Gonorrhoea,2023,117,70.8,165630.0,82782.0,82848.0,68259.0,68806.0,9408.0,8650.0,2408.0,2319.0
Fairfield,Gonorrhoea,2024,103,62.3,167762.0,83804.0,83958.0,68178.0,68792.0,9895.0,9158.0,2476.0,2450.0
Fairfield,Syphillis,2020,14,8.8,159464.0,79554.0,79910.0,68096.0,68723.0,7696.0,7252.0,2090.0,2012.0
Fairfield,Syphillis,2021,40,24.8,161245.0,80654.0,80591.0,68344.0,68799.0,8291.0,7585.0,2216.0,2090.0
Fairfield,Syphillis,2022,52,31.9,163166.0,81476.0,81690.0,68021.0,68725.0,8831.0,8131.0,2278.0,2204.0
Fairfield,Syphillis,2023,46,27.8,165630.0,82782.0,82848.0,68259.0,68806.0,9408.0,8650.0,2408.0,2319.0
Fairfield,Syphillis,2024,30,18.1,167762.0,83804.0,83958.0,68178.0,68792.0,9895.0,9158.0,2476.0,2450.0
Fayette,Chlaydia,2020,82,286.9,28978.0,14344.0,14634.0,13382.0,13799.0,433.0,295.0,380.0,298.0
Fayette,Chlaydia,2021,97,335.3,28935.0,14259.0,14676.0,13266.0,13796.0,438.0,308.0,395.0,320.0
Fayette,Chlaydia,2022,55,190.7,28856.0,14195.0,14661.0,13221.0,13729.0,413.0,306.0,412.0,319.0
Fayette,Chlaydia,2023,59,204.7,28831.0,14135.0,14696.0,13158.0,13762.0,416.0,315.0,415.0,318.0
Fayette,Chlaydia,2024,61,211.7,28782.0,14135.0,14647.0,13141.0,13709.0,431.0,320.0,434.0,318.0
Fayette,Gonorrhoea,2020,19,24.3,28978.0,14344.0,14634.0,13382.0,13799.0,433.0,295.0,380.0,298.0
Fayette,Gonorrhoea,2021,25,62.4,28935.0,14259.0,14676.0,13266.0,13796.0,438.0,308.0,395.0,320.0
Fayette,Gonorrhoea,2022,18,86.4,28856.0,14195.0,14661.0,13221.0,13729.0,413.0,306.0,412.0,319.0
Fayette,Gonorrhoea,2023,7,66.5,28831.0,14135.0,14696.0,13158.0,13762.0,416.0,315.0,415.0,318.0
Fayette,Gonorrhoea,2024,3,10.4,28782.0,14135.0,14647.0,13141.0,13709.0,431.0,320.0,434.0,318.0
Fayette,Syphillis,2020,1,3.5,28978.0,14344.0,14634.0,13382.0,13799.0,433.0,295.0,380.0,298.0
Fayette,Syphillis,2021,8,27.7,28935.0,14259.0,14676.0,13266.0,13796.0,438.0,308.0,395.0,320.0
Fayette,Syphillis,2022,13,45.1,28856.0,14195.0,14661.0,13221.0,13729.0,413.0,306.0,412.0,319.0
Fayette,Syphillis,2023,5,17.4,28831.0,14135.0,14696.0,13158.0,13762.0,416.0,315.0,415.0,318.0
Fayette,Syphillis,2024,2,6.9,28782.0,14135.0,14647.0,13141.0,13709.0,431.0,320.0,434.0,318.0
Franklin,Chlaydia,2020,9061,684.0,1324505.0,650866.0,673639.0,434299.0,442534.0,153017.0,165709.0,47246.0,44098.0
Franklin,Chlaydia,2021,9130,692.9,1317840.0,647402.0,670438.0,427989.0,436738.0,155165.0,167650.0,48164.0,45053.0
Franklin,Chlaydia,2022,9488,717.8,1327687.0,652051.0,675636.0,426791.0,435595.0,159330.0,171863.0,50153.0,47043.0
Franklin,Chlaydia,2023,10039,757.1,1338903.0,657569.0,681334.0,426522.0,435328.0,163209.0,175781.0,53828.0,50398.0
Franklin,Chlaydia,2024,8809,664.3,1356303.0,666566.0,689737.0,428464.0,436425.0,167304.0,180001.0,57879.0,53872.0
Franklin,Gonorrhoea,2020,4885,354.1,1324505.0,650866.0,673639.0,434299.0,442534.0,153017.0,165709.0,47246.0,44098.0
Franklin,Gonorrhoea,2021,4791,321.0,1317840.0,647402.0,670438.0,427989.0,436738.0,155165.0,167650.0,48164.0,45053.0
Franklin,Gonorrhoea,2022,4681,368.8,1327687.0,652051.0,675636.0,426791.0,435595.0,159330.0,171863.0,50153.0,47043.0
Franklin,Gonorrhoea,2023,4256,363.6,1338903.0,657569.0,681334.0,426522.0,435328.0,163209.0,175781.0,53828.0,50398.0
Franklin,Gonorrhoea,2024,3412,257.3,1356303.0,666566.0,689737.0,428464.0,436425.0,167304.0,180001.0,57879.0,53872.0
Franklin,Syphillis,2020,628,47.4,1324505.0,650866.0,673639.0,434299.0,442534.0,153017.0,165709.0,47246.0,44098.0
Franklin,Syphillis,2021,1306,99.1,1317840.0,647402.0,670438.0,427989.0,436738.0,155165.0,167650.0,48164.0,45053.0
Franklin,Syphillis,2022,1668,126.2,1327687.0,652051.0,675636.0,426791.0,435595.0,159330.0,171863.0,50153.0,47043.0
Franklin,Syphillis,2023,1332,100.4,1338903.0,657569.0,681334.0,426522.0,435328.0,163209.0,175781.0,53828.0,50398.0
Franklin,Syphillis,2024,1134,85.5,1356303.0,666566.0,689737.0,428464.0,436425.0,167304.0,180001.0,57879.0,53872.0
Fulton,Chlaydia,2020,99,236.3,42640.0,21299.0,21341.0,20557.0,20678.0,208.0,159.0,1960.0,1853.0
Fulton,Chlaydia,2021,109,256.6,42500.0,21275.0,21225.0,20474.0,20526.0,232.0,173.0,2007.0,1886.0
Fulton,Chlaydia,2022,123,291.7,42083.0,21072.0,21011.0,20228.0,20252.0,250.0,176.0,2056.0,1852.0
Fulton,Chlaydia,2023,78,185.7,41951.0,21013.0,20938.0,20147.0,20158.0,249.0,186.0,2103.0,1862.0
Fulton,Chlaydia,2024,79,188.1,42028.0,21091.0,20937.0,20175.0,20146.0,259.0,196.0,2221.0,1889.0
Fulton,Gonorrhoea,2020,17,40.6,42640.0,21299.0,21341.0,20557.0,20678.0,208.0,159.0,1960.0,1853.0
Fulton,Gonorrhoea,2021,15,37.9,42500.0,21275.0,21225.0,20474.0,20526.0,232.0,173.0,2007.0,1886.0
Fulton,Gonorrhoea,2022,16,26.2,42083.0,21072.0,21011.0,20228.0,20252.0,250.0,176.0,2056.0,1852.0
Fulton,Gonorrhoea,2023,11,35.3,41951.0,21013.0,20938.0,20147.0,20158.0,249.0,186.0,2103.0,1862.0
Fulton,Gonorrhoea,2024,7,16.7,42028.0,21091.0,20937.0,20175.0,20146.0,259.0,196.0,2221.0,1889.0
Fulton,Syphillis,2020,2,4.8,42640.0,21299.0,21341.0,20557.0,20678.0,208.0,159.0,1960.0,1853.0
Fulton,Syphillis,2021,1,2.4,42500.0,21275.0,21225.0,20474.0,20526.0,232.0,173.0,2007.0,1886.0
Fulton,Syphillis,2022,5,11.9,42083.0,21072.0,21011.0,20228.0,20252.0,250.0,176.0,2056.0,1852.0
Fulton,Syphillis,2023,2,4.8,41951.0,21013.0,20938.0,20147.0,20158.0,249.0,186.0,2103.0,1862.0
Fulton,Syphillis,2024,5,11.9,42028.0,21091.0,20937.0,20175.0,20146.0,259.0,196.0,2221.0,1889.0
Gallia,Chlaydia,2020,49,164.4,29240.0,14582.0,14658.0,13640.0,13941.0,393.0,290.0,128.0,142.0
Gallia,Chlaydia,2021,62,212.2,29235.0,14570.0,14665.0,13624.0,13960.0,379.0,280.0,141.0,144.0
Gallia,Chlaydia,2022,88,302.7,29014.0,14492.0,14522.0,13541.0,13828.0,374.0,270.0,158.0,154.0
Gallia,Chlaydia,2023,82,282.9,28964.0,14508.0,14456.0,13536.0,13759.0,375.0,266.0,169.0,159.0
Gallia,Chlaydia,2024,59,203.5,28886.0,14469.0,14417.0,13507.0,13746.0,367.0,256.0,182.0,164.0
Gallia,Gonorrhoea,2020,11,44.7,29240.0,14582.0,14658.0,13640.0,13941.0,393.0,290.0,128.0,142.0
Gallia,Gonorrhoea,2021,8,48.3,29235.0,14570.0,14665.0,13624.0,13960.0,379.0,280.0,141.0,144.0
Gallia,Gonorrhoea,2022,13,27.4,29014.0,14492.0,14522.0,13541.0,13828.0,374.0,270.0,158.0,154.0
Gallia,Gonorrhoea,2023,14,36.9,28964.0,14508.0,14456.0,13536.0,13759.0,375.0,266.0,169.0,159.0
Gallia,Gonorrhoea,2024,4,13.8,28886.0,14469.0,14417.0,13507.0,13746.0,367.0,256.0,182.0,164.0
Gallia,Syphillis,2020,2,6.7,29240.0,14582.0,14658.0,13640.0,13941.0,393.0,290.0,128.0,142.0
Gallia,Syphillis,2021,1,3.4,29235.0,14570.0,14665.0,13624.0,13960.0,379.0,280.0,141.0,144.0
Gallia,Syphillis,2022,3,10.3,29014.0,14492.0,14522.0,13541.0,13828.0,374.0,270.0,158.0,154.0
Gallia,Syphillis,2023,5,17.2,28964.0,14508.0,14456.0,13536.0,13759.0,375.0,266.0,169.0,159.0
Gallia,Syphillis,2024,8,27.6,28886.0,14469.0,14417.0,13507.0,13746.0,367.0,256.0,182.0,164.0
Geauga,Chlaydia,2020,161,172.6,95385.0,47774.0,47611.0,46295.0,46076.0,602.0,618.0,867.0,804.0
Geauga,Chlaydia,2021,150,156.8,95716.0,48036.0,47680.0,46460.0,46079.0,647.0,633.0,910.0,852.0
Geauga,Chlaydia,2022,126,132.0,95552.0,47951.0,47601.0,46271.0,45981.0,662.0,656.0,1021.0,872.0
Geauga,Chlaydia,2023,84,88.0,95389.0,47913.0,47476.0,46194.0,45840.0,672.0,641.0,1052.0,895.0
Geauga,Chlaydia,2024,91,95.4,95362.0,47822.0,47540.0,46028.0,45885.0,715.0,655.0,1109.0,965.0
Geauga,Gonorrhoea,2020,31,19.9,95385.0,47774.0,47611.0,46295.0,46076.0,602.0,618.0,867.0,804.0
Geauga,Gonorrhoea,2021,23,24.0,95716.0,48036.0,47680.0,46460.0,46079.0,647.0,633.0,910.0,852.0
Geauga,Gonorrhoea,2022,22,23.0,95552.0,47951.0,47601.0,46271.0,45981.0,662.0,656.0,1021.0,872.0
Geauga,Gonorrhoea,2023,19,33.2,95389.0,47913.0,47476.0,46194.0,45840.0,672.0,641.0,1052.0,895.0
Geauga,Gonorrhoea,2024,26,27.3,95362.0,47822.0,47540.0,46028.0,45885.0,715.0,655.0,1109.0,965.0
Geauga,Syphillis,2020,3,3.2,95385.0,47774.0,47611.0,46295.0,46076.0,602.0,618.0,867.0,804.0
Geauga,Syphillis,2021,2,2.1,95716.0,48036.0,47680.0,46460.0,46079.0,647.0,633.0,910.0,852.0
Geauga,Syphillis,2022,9,9.4,95552.0,47951.0,47601.0,46271.0,45981.0,662.0,656.0,1021.0,872.0
Geauga,Syphillis,2023,6,6.3,95389.0,47913.0,47476.0,46194.0,45840.0,672.0,641.0,1052.0,895.0
Geauga,Syphillis,2024,3,3.1,95362.0,47822.0,47540.0,46028.0,45885.0,715.0,655.0,1109.0,965.0
Greene,Chlaydia,2020,574,337.4,168130.0,83426.0,84704.0,71958.0,72485.0,5967.0,6254.0,2652.0,2626.0
Greene,Chlaydia,2021,509,303.6,168250.0,83580.0,84670.0,72019.0,72445.0,5940.0,6194.0,2754.0,2636.0
Greene,Chlaydia,2022,566,336.0,169380.0,84009.0,85371.0,72277.0,72935.0,6041.0,6362.0,2826.0,2784.0
Greene,Chlaydia,2023,508,299.4,170335.0,84558.0,85777.0,72540.0,73097.0,6084.0,6474.0,2975.0,2810.0
Greene,Chlaydia,2024,461,271.7,172347.0,85593.0,86754.0,73152.0,73677.0,6227.0,6600.0,3072.0,2936.0
Greene,Gonorrhoea,2020,255,149.9,168130.0,83426.0,84704.0,71958.0,72485.0,5967.0,6254.0,2652.0,2626.0
Greene,Gonorrhoea,2021,161,96.0,168250.0,83580.0,84670.0,72019.0,72445.0,5940.0,6194.0,2754.0,2636.0
Greene,Gonorrhoea,2022,187,111.0,169380.0,84009.0,85371.0,72277.0,72935.0,6041.0,6362.0,2826.0,2784.0
Greene,Gonorrhoea,2023,148,87.2,170335.0,84558.0,85777.0,72540.0,73097.0,6084.0,6474.0,2975.0,2810.0
Greene,Gonorrhoea,2024,105,61.9,172347.0,85593.0,86754.0,73152.0,73677.0,6227.0,6600.0,3072.0,2936.0
